SubNumberFrom,SubNumberTo,Distance
53091,53093,6.3554283121364294
23197,23233,1.3680647829190113
40289,40452,17.444895073776653
20159,20158,3.0161692576554913
25427,25465,14.52107717321003
21038,21066,2.8093532801952437
25055,25593,36.9345811080585
10207,10275,3.453951170190384
13233,13232,49.36284058553528
28485,28145,1.505141080066752
28080,28096,9.379965215604061
28259,28327,2.4303044188143197
74148,74127,25.98397044618008
13015,13009,6.227425575146829
21356,21348,2.922746175595982
13075,13060,16.211972748046502
60249,60419,8.74354066479406
25504,25311,3.5605068557685318
23176,23187,31.7808592750736
40180,40293,55.75530924176343
28050,28045,2.2276470518287903
10424,10488,9.472535863003559
30081,30067,4.779042907661991
40230,40235,0.7304489018158298
60272,60416,23.258659666372516
25332,25362,0.929819082373088
40326,40468,15.900121779536136
60367,60424,69.70258471728211
10155,10219,3.817079807146907
40319,40465,28.501037262039063
50022,50021,94.4215763790301
28381,28387,4.534388098728792
28386,28465,30.793708223307437
20050,20241,22.718024187928243
25132,25129,4.591760866552428
40068,40065,4.636571111616433
25151,25142,3.6527062715522285
23150,23147,6.858439652718248
40411,40404,63.28132408495556
30132,30126,1.4586784108801836
25424,25422,2.0943728888100654
21183,21150,5.011731740108249
28364,28339,5.105782507648199
25401,25438,6.528654475349822
30147,30111,3.9080689066757874
28274,28301,5.510447876502822
80030,80033,16.343458410183434
25485,25553,8.569638019387906
21137,21155,1.922772010750955
60084,60085,14.680992859693937
25498,25492,5.518671170832047
10428,10327,15.065122684210674
13100,10046,17.64847772728818
23043,23034,10.398318793130237
50216,50021,13.847978377608083
25062,25046,6.147691970978558
25036,25030,23.979024043779834
23087,23225,20.709939819964884
28023,28022,7.29341197223766
70038,70054,107.215801895618
25549,25551,5.023167296402632
20059,21363,6.222619840558207
30195,30020,29.191265183833355
13102,13101,2.551912001750472
53016,53015,17.899827416197652
74121,74154,52.97176809425756
28009,28016,3.5085217736361813
10432,10459,52.47893902852826
10303,10308,4.781723507378513
40167,40262,34.2666598576255
28297,28419,14.115645656478694
40158,40442,4.633650972336692
30031,30033,4.148949735658406
40023,40025,58.377487060956845
74107,74111,15.451924372361457
60375,60331,6.155514982705506
60141,60164,3.8306051111562884
70025,77002,48.55771574930764
20199,20188,1.5961395480260347
10338,10423,30.9568547660185
25208,25234,7.9070923753792695
60241,60287,2.2462391473922265
21159,21169,4.69479600357174
13102,13114,16.406721313821294
50070,50037,5.692951141747047
77023,77021,39.70558278439701
77042,77034,38.49475151507079
50107,50104,1.359474548088178
21032,21064,5.449641290644253
13224,13225,11.657298384221988
77019,77023,23.191041417386757
30163,30202,27.241654175470845
23100,23234,26.573254731827433
23038,20141,10.447245058076737
53038,53137,8.011515404989586
25582,25044,18.586086807467883
10469,10475,41.972439980653576
10441,10147,7.60374518306432
10119,10133,1.8844057841843798
25514,25583,77.82632538976617
74062,74058,13.006600854417757
28171,28148,0.9083874282325398
60351,60401,8.30441563327647
28157,28213,21.019120444885615
28322,28317,3.1638442369569924
21099,21360,10.35032338942767
21228,21245,3.781130941851702
60235,60226,6.1217348112554255
10263,10262,4.91170395661292
10455,10432,0.671453283383896
74160,74071,8.544154917486377
40140,40155,3.2988879344510105
21092,21357,2.001592601391648
10325,10322,16.631987009637957
25384,25594,33.181131572839135
23004,23014,5.26108309869432
28289,28490,10.70633592898337
21369,21342,6.539156203409954
25175,25191,5.4753504920281335
28187,28213,5.706751235036513
77037,77053,52.399449044468255
10469,10488,3.6132580290971035
25540,25289,3.976243397480277
25177,25237,3.3452844733645133
10283,10217,5.997875084743211
40087,40120,6.780779648169119
28492,28445,20.37808035705028
20182,20210,88.05201276894078
40229,40469,12.120623728904313
21184,21188,1.6787389541696616
13273,10447,15.591810988198842
20205,20049,40.113404122931236
20105,20111,3.8606487508618135
30065,30114,1.3343409628024534
60225,60130,42.20024326179865
60362,60364,60.38855694084124
23113,23199,17.58044024357239
20098,20108,2.369971876372246
28047,25442,4.524546685161154
21349,21376,42.30110238851859
21302,21301,0.9455435728495362
20161,20164,7.28875721711654
20221,20215,10.51656041000267
40216,40247,7.499791010124384
25552,25541,14.039357466843644
25464,25428,27.197162075864657
20223,20224,4.221979419959402
30060,30076,5.713364341367021
80016,80032,1.1353822380281833
77067,77066,40.516368187222206
10246,10284,16.461531002838232
30016,30006,8.970972575830597
13290,13258,5.926789931805891
25045,25565,48.22905817746723
21299,21272,8.996587238864372
10274,10467,82.98762129647316
74154,74144,6.843581727263696
25470,25485,3.070612882390628
25534,25500,1.1098423593054996
74131,74160,5.243092687005751
25060,25092,26.638456727814866
40169,40185,6.392909685530956
25510,25557,0.38428010508824234
28462,28299,2.4521643328016913
60222,60195,1.9386064131768745
21058,21038,5.546153528065522
23017,23036,10.483755911510652
21167,21210,12.003158142837583
28235,28256,0.8944470401767904
60385,60374,29.522697240797495
21350,21331,4.319112920187229
25310,25324,2.4777332055649595
28242,28417,2.9700557469306803
60167,60380,6.78659686384297
53099,53105,74.34942655255873
60320,60393,78.72305436705916
40154,40442,6.330307398948727
53117,53122,32.02498618116129
20123,20127,9.797225049719808
28051,28068,3.1209975136369263
10347,10470,30.932523070672058
60097,60092,5.262811058591229
30120,30197,13.412228920186088
40090,40134,13.238664501848133
25505,25455,3.908551583852571
40474,40245,14.032379005544211
13199,13210,14.653335669814716
28195,28197,8.675158301698271
77027,70015,47.58917092217761
53015,53003,25.95874040594919
60155,60154,2.3096917665697
25335,25394,4.238907206451608
28127,28147,2.924769778306296
60264,60326,10.340208438868723
30191,30198,4.3939469424814686
40290,40316,29.16677185125853
28167,28485,8.596632633011437
28241,28434,16.463148072589973
20227,23230,76.71186607488595
21369,23020,10.783368073345434
21324,21291,7.594182763166595
23156,23221,47.362485684223074
21275,21291,2.895013882634648
50135,50113,1.9346610774802677
53128,53122,21.43728656720414
13036,13057,19.432788279210847
53075,53151,28.796851308212347
21073,21133,17.69236484334139
21114,21171,13.113242080032402
30139,30142,5.197897804750514
13268,13299,36.097685345654774
25557,25577,86.14450866452323
60037,60417,18.292798841176698
50037,50049,5.059542816532644
10249,10274,1.6324656048369501
40361,40330,7.971145979229942
28238,28270,22.858065984234408
23231,23233,41.08454698588446
28020,28047,3.8577717309748145
13043,13073,18.95471164557774
28184,28155,8.00604577681472
40138,40177,8.973275863151331
23237,30073,50.59665208222605
25441,25523,6.754870406352822
60417,60005,77.15810490317605
10257,10256,3.256445457324918
60150,60415,16.623669687354354
60119,60082,35.85904488853173
60284,60415,19.273593441638848
70061,77127,189.1435419062899
74030,74029,14.433924236817365
25019,25012,22.135042240311833
40455,40463,65.61690436987071
53028,53025,44.59010425047894
28279,28284,2.0660718891717904
40079,40068,2.112347057681041
20073,20106,5.431073315415707
20133,20157,36.119531874739785
10429,10339,16.241524560266658
40012,40014,22.883621071598544
30014,30015,4.280558473354743
21124,21205,13.157391278774515
40056,40057,6.873762280485942
25378,25416,9.705424829162233
74008,74024,23.183427919839975
10282,10262,9.492372939924918
74057,74145,130.61492263892708
60341,60373,70.8148972483881
10484,10396,4.256428339322248
21304,21257,1.0512229071572057
74120,70000,18.238612751045604
53116,53114,11.12374348207455
25302,25542,6.623959356374494
10403,74015,30.380376129764635
60274,60319,17.558030608110524
60232,60322,4.086254418794084
60094,60388,41.591211970923084
21274,21270,3.3495093709781716
23201,23087,6.970750879945626
10498,10452,69.1946271980433
20158,20163,7.5362441935085025
30206,30198,0.8895606418673591
13250,13254,43.04440298500761
25185,25263,6.478873744077604
28295,28362,15.200407112104381
13111,13095,3.8543816398816326
60266,60212,11.158440615957437
74114,74103,43.13751972077261
10488,13268,36.695599319129286
30182,30191,4.559877544144224
53071,53061,7.319089846470723
20100,20198,8.476747559858023
10289,10291,5.1415972902325455
53064,53058,1.4803101098895688
60159,60207,5.77871918194773
25417,25397,2.2598808926581033
25048,25042,8.340696865630768
28341,28306,2.473633507596761
13139,13170,11.011403354721926
40282,40251,5.991876819942672
40460,40028,44.900191535105755
30094,30091,2.1671849987640197
77119,77135,150.28475476388516
25520,25094,11.42023227810345
10214,10130,3.454863224983487
28396,28484,5.122505409407574
21011,21007,3.5339291372960258
28426,28363,41.03775519999355
40141,40103,3.007971561958454
50002,30162,44.49832337669987
25275,25182,5.672616467812005
13224,13227,25.221048518351438
21229,21351,7.1322395592070205
13034,13103,37.9490012709673
53135,53072,5.106347877855181
60189,60220,1.9584234918128682
13245,13286,35.74404818048591
50125,50096,2.8747588523550007
25482,28077,5.031836304141028
20057,20083,23.893850231003707
50104,50158,4.19130721518588
25231,25233,6.633339654964388
21163,21118,5.069593791803884
28303,28269,6.444532985413894
50098,50114,7.679879746916356
10321,10434,50.898354824220704
21161,21193,6.42632014546453
25075,25070,8.15813463121804
50220,50225,30.127591315664773
10325,10324,9.896656746908084
28502,28371,15.20621990284403
25570,25049,18.89928838641736
23197,23182,8.509498521344415
40004,40003,7.559061584036383
13169,10500,3.239604214883955
23067,23072,7.766597117897302
30143,30208,17.753188116884093
25515,25527,21.106090493763617
25578,25583,115.15242056310248
40409,40402,29.733378813469127
60415,60172,0.8631051116972852
77016,77117,12.624255092443066
60005,60008,9.968255361434286
25304,25199,6.977946137035955
10392,10391,4.478454074405314
28412,28454,20.62849354876929
10380,10502,34.572017145669655
40439,40466,5.405795288813143
40351,40353,8.727946975087406
21325,21314,1.9732013449471404
60019,60027,35.174301799855726
21228,21381,1.1154543879154524
10192,10158,1.694578388321518
10320,10343,55.274539893732104
60204,60194,1.9590583024991868
13112,13133,4.214627552661029
40110,40119,0.5671676530833507
13111,13137,16.852259500434368
25271,25264,0.9286441656722925
40461,40053,4.8942722652024
40102,40120,8.150919752924139
21079,21086,8.443737770382018
40413,40426,26.57552096005069
40424,53124,25.004341396014272
74031,74039,5.460240038109854
40020,40431,57.549832005669266
20079,20110,6.800802397995838
21132,21097,3.5352285254661724
40415,40472,173.09186273944752
21264,21253,2.2745236480393243
20202,20180,16.714767704534196
10226,10169,5.842906395790301
77064,77120,39.74550298653815
50126,50148,55.1073675034024
70011,77027,71.04692144015327
60329,60323,37.52829545399231
60213,60148,1.4480704217174154
25368,25331,3.0635542473166693
23205,25489,49.653729274466464
21308,21336,7.898524062797267
10312,13218,15.288779625444834
21220,21223,19.804552242173255
25237,25521,7.994273116971676
40482,40475,18.067251597454106
25533,25519,3.889396029267504
53125,40412,63.61638002524215
23175,23223,22.671994868930142
60048,60057,44.59206111274538
60373,60379,123.5374895130861
10010,10005,33.16339925311855
28329,28364,12.390543937847237
21060,21099,12.326393986475479
30029,30202,19.760654560414796
25092,25116,22.85927015375689
21324,21293,5.407747139375261
25372,25399,13.779829301606448
25537,25503,0.9698790595140173
28123,28151,6.636075199528529
21282,21296,6.849608218301016
10372,10478,37.45736758822876
40264,40265,6.444892138213803
77077,77085,50.32662561362391
40180,40042,61.43877068288307
21261,21358,16.604635790335717
50067,50210,33.63659340088407
23188,23175,67.9759247984894
28368,28369,5.437502024203653
25059,25060,12.409649264259697
25532,25509,7.785880367217734
25119,25111,2.927447343943273
10138,10432,7.366841035706987
53128,53124,15.67033493601769
28039,28049,2.8509684072731742
25439,25466,19.551225489871662
25544,25519,0.5633742438920001
53022,53142,54.17060169670346
30103,30100,1.6070878646096178
74139,10498,57.81231480173318
50130,50121,7.303065795397045
25126,25127,3.86899146614322
13089,13070,2.0029737693393024
25337,25310,5.246509466847655
30009,30034,12.507480986487597
13303,13295,4.892583530274719
53054,53151,8.092267275022044
25228,25525,6.536674351808392
25302,25181,5.713329023456914
21355,21356,2.0938540896136644
25348,25297,2.448034483827715
60166,60425,32.2144220492551
60389,60174,2.156464089400365
53139,53151,63.278784183765495
60119,60084,32.30407308389056
53035,53030,35.16322950725998
21008,21019,4.743034549469136
28117,28103,4.896129090602197
53028,53027,12.138141424306369
10422,74017,29.046417723724623
20080,20111,2.3055008677846223
25499,25587,0.18485241682498532
25103,25092,3.5079837064505672
10334,10333,9.86451251197082
23198,23071,21.687359908150626
60290,60289,4.620346529786943
53141,53052,5.217146013062568
60160,60179,1.5378847773054587
50030,50024,38.61732115967475
10396,10393,3.525738224228218
21015,21035,42.08661875340545
25288,25259,1.8432371928062476
40163,40185,5.660808320647273
23078,23090,5.3819811670306255
60089,60420,15.453266956238528
10194,10151,4.1681359440517465
23131,23138,4.685460153391502
50129,50124,7.16071644298035
20162,20163,4.26204044248937
20084,20243,6.546156825776139
70026,70035,75.88923584271127
74052,74153,70.49040530079549
28174,28182,8.580290991642105
28413,28464,35.00715750642595
28432,28477,1.687686845947448
60371,60375,40.03750717288479
20047,20068,17.741777867065004
25461,25429,3.4222955474318564
13237,13317,28.216726152441055
10013,13270,7.026852264696109
74156,74102,55.74957267183868
50216,50025,54.16222755556968
20014,20012,12.360799331704978
13263,10458,47.244830752586765
20225,20232,2.571602533664398
20077,20068,4.292625806904352
10340,10339,2.678128280110778
20202,20248,15.49466789250864
77138,77137,4.838465378768383
25514,25561,73.10210668849005
23112,23222,15.49251742442996
60271,60386,8.22015878049681
28037,28082,6.429849635296797
13104,13151,23.3365517086371
40310,40315,1.372211058212444
10154,10189,4.027826153334639
10126,10127,5.7937870168840195
70008,70007,59.65584175116873
30197,30191,34.888036458159846
28301,28478,4.895945068866829
21254,21289,12.7287786144012
40255,40271,7.902461451255931
50082,50159,18.52974995178218
50114,50111,2.831407929245307
20160,20200,58.18803853436912
50158,50154,1.2079490134664062
53145,53146,64.91177942556088
60147,60104,7.654724654315606
77086,77081,11.126078980004094
53119,53130,7.617307555238141
28166,28145,1.8237571783719346
21196,21176,5.126756306311025
21242,21292,9.111734949101955
25502,25577,93.97767177485169
77037,77044,57.71013536917881
60298,60394,1.0178334807050848
25105,25123,25.98913833265232
40347,40331,3.5998776071812464
13263,13278,16.09057994953997
28352,28456,143.94097696436586
28250,28445,5.622872718908778
10014,10020,14.122587004307263
25101,25125,6.753902788583019
10473,10305,9.220344136568492
25221,25190,1.5635826513214264
20059,23019,35.08247014556597
77028,77116,106.37548963641527
13054,13289,40.30475819761896
25504,25249,1.0384275181815812
40231,40277,11.409558821638628
74117,74119,45.455247548041825
40115,40102,5.016817317072978
21136,21138,2.069500806584098
60381,60405,26.40268822051846
40003,40009,96.56139997110047
70029,70025,41.44098184331868
13289,13307,75.52077084707982
25554,25191,0.5775671669917425
28384,28502,44.88942519989035
13004,20005,121.95405603832678
10494,10485,86.17536741213279
60355,60352,29.086741629583827
10264,10437,33.952985934545566
60140,60198,5.751460603886114
25079,25083,3.2687679578780267
60005,60010,50.30660157319357
23150,23193,50.91355927813469
28091,28105,3.1033252140867047
60307,60311,23.27376463267935
60200,60185,5.200698730098938
40121,40122,2.491663205201932
80035,80036,8.149383595039236
21142,21195,3.191765773843861
50160,50189,55.697816609235716
60405,60065,17.124287076367484
13186,13192,5.551015993028222
21218,21190,1.7876835176324337
25524,25591,20.416591386950945
60063,60072,18.824704411439765
20212,20214,29.71505644928892
30027,30011,5.711079203006751
25452,25422,3.710400238787377
53090,53034,65.82557697891706
10494,10498,165.86458712086144
20213,13124,36.29942998223622
21280,21371,7.882050779410556
40401,40418,41.6170513611613
60394,60414,18.250761757592628
21079,21088,5.338092717934354
25313,25384,5.246264144445661
77124,77015,10.317336377333755
13290,13262,7.261415383975894
50043,50031,55.365001850625404
53036,53040,12.552575294243695
50027,50023,52.138759914248894
10132,10122,9.577418591156961
20033,20225,5.854943834373026
40457,40471,16.833058625598074
23193,23145,10.941952205232285
50105,50091,2.141316010282709
20013,20246,192.82990940486587
28202,28191,2.5776901852177643
10064,10109,9.987962665792486
28248,28307,4.583071030672445
74115,74156,7.293457804106302
25252,25266,3.140408028696742
60426,70057,29.912536213517622
21058,21042,1.3912032702063821
28392,28473,71.26633666153995
23168,23209,53.63202222547669
25262,25166,3.6007726453850775
40464,40487,25.147628640563024
10331,10345,62.26458986804018
23007,21305,16.501932047778052
20065,20190,3.179518859140045
40322,40488,9.717925548562807
53117,53126,46.15614341991768
13012,10005,32.508941569170084
60250,60274,3.009837072670674
21127,21155,1.0786794650592508
10145,10195,3.349275737870146
50105,50225,38.68082335834253
13236,13281,23.423796608345757
60092,60102,2.5152873538132305
23228,23236,18.21744016959993
23162,25097,36.9082016412498
25008,25003,3.7752241033405296
40456,40316,2.8795802386769167
50137,50150,17.65952775901685
25052,25046,3.283782905714697
23175,25561,183.70518668423497
20023,20021,18.818624891658093
28171,28194,5.878670344530693
21067,21225,26.57270985453236
53149,80004,120.9448282848385
28244,28443,2.6575341916732516
60345,60403,62.471302609860196
60298,60328,17.674502351871297
60150,60164,6.3300726082386864
50174,50153,14.659630228737296
13178,13168,1.178095322230517
70009,70004,68.76035224664966
40012,40460,30.288356284933222
25375,28035,6.50112924506964
70072,70060,113.24388847283952
21089,21105,2.354985864771814
28153,28446,14.58178642680049
53084,53083,7.709503229291326
60375,60403,13.273339016907565
28430,28431,10.034471491084558
28196,28264,27.460536729390352
10256,10426,105.66572830850464
20092,20097,1.4036708056006835
10075,10085,3.8890826026198084
28506,28426,59.42199696508406
25447,28032,10.882852923391173
60349,60350,44.39174262633743
25502,25524,20.164600228711205
13114,10500,8.237006412080852
21033,21065,20.50681540648687
40050,40055,4.30136680434133
53079,53089,5.202948380205376
50229,50102,1.3343409628024534
28296,28323,9.349352112722586
13265,13298,20.38705612997938
25065,25119,22.003015246526683
28138,28151,5.726285635255437
40326,40340,9.006533564505032
74023,74017,2.1062879865220965
70064,70074,5.902503883347669
40148,40455,1.817428416888722
70019,77013,123.5504724800076
40106,40458,3.2903777383944766
53130,53148,12.897494973967852
23199,23140,11.960093585267272
40168,40289,91.94024759576149
40126,40292,52.308986836736864
40286,40281,6.172897856985687
23184,25003,55.30188609459256
28046,25421,5.4015448092715825
28249,28224,3.4900474835212116
40487,40042,88.74709300354112
21348,21355,5.0163854637811784
60014,60006,23.173850508307456
74134,74090,7.642837536792348
13161,13190,13.786541686438786
23090,23089,6.895423521173707
74073,74080,29.19316981865099
21061,21032,6.032322465102973
28008,28054,4.39543848637153
10044,10088,26.17840050616021
21344,23047,25.293983415091446
74091,74134,25.132399393282
20052,20051,7.518978312277555
74022,74034,15.626373652703212
20115,20107,0.7712182951684196
25181,25428,39.91740896022097
60009,60012,16.335324111035
80009,53135,6.181196306290377
28061,28065,5.930815187671772
28281,28297,2.198954516858547
50011,50013,46.67042511371046
10121,10456,8.177259006269809
13277,13257,23.640042662131805
60239,60245,8.079524108437676
25077,25078,8.250230383793397
10055,10102,13.190099762487758
28385,28391,29.57980226937085
40311,40351,21.33307646679586
80030,80026,4.8352252705259655
60425,60371,8.065695550878157
13162,13132,12.248408473177143
53094,53100,26.86362628697195
60313,60315,3.1336635152124384
21171,21146,1.8654878545260642
28182,28183,3.9456054936152998
23034,23207,8.278840410105326
40172,40128,4.668544930534212
50018,50029,38.19376915703994
28033,28060,5.932684030489163
28241,28238,16.102219474628992
13284,10506,15.567909167968994
10003,10477,30.62178024322503
60028,60038,20.493156444998863
28234,28235,0.7783655616348234
74089,74158,25.840761068332878
20198,20239,10.883554013228167
25149,25573,11.415308744210835
30145,30192,3.330029953110335
25350,25334,1.3229238380294552
10001,10000,67.32694342271456
50195,50197,23.298090400066307
20232,20237,13.981220218347637
40200,40203,7.880637488183932
13095,13091,3.454609518800432
74095,74094,20.66645651485089
40070,40093,9.08349873641708
21379,21044,18.07121893106093
77119,77126,130.18406875272134
10506,13262,20.819905273743498
25409,28021,5.507944186976665
20199,20181,12.620893284861786
50096,50083,2.825936990549436
25109,25514,67.50527617391454
77135,77070,33.27432345203713
20042,20197,53.84191015471585
25117,25109,16.396890471904864
10011,10021,11.449665161981
10071,10072,5.2642371420473335
60027,60028,7.352911188733816
53126,53122,14.461282739671516
74102,74110,37.23949930799507
40160,40144,4.6757573471235405
50116,50146,0.6740047931056397
60150,60098,19.62541938159093
25005,25578,8.400107874830761
28081,28090,8.51968698499558
21358,21227,16.124148652265024
25241,25525,3.617962274862744
23049,23181,5.884484784697106
60050,60052,9.231676472368648
40453,40487,5.969428660616115
25569,25512,11.145724080507053
30068,30079,16.59529379407082
13071,13097,28.086668709797284
21166,21178,2.934311172562872
60154,60109,3.123804972585638
53091,53141,20.85283320489717
60052,60098,117.10096502046383
25189,25227,0.7457505367273624
30149,30152,9.335251414533428
10184,10191,5.681653676989035
60092,60399,5.765230403673046
28428,28440,11.787279393224045
20131,20144,1.4432811834414703
28331,28278,6.274217033187313
53042,53141,21.538109863362337
25328,25278,1.587297465398892
28314,28311,4.056258223284212
23225,23235,0.14255633194734776
10113,10432,15.060844105617274
20143,20154,5.81577154565138
28272,28314,3.1547658599929944
28506,28252,6.271137839396263
20187,20197,8.5648008098237
60161,60125,6.829912458976267
23213,23117,4.738636192146365
21110,21111,1.615534668300083
28398,28389,9.545071678409611
25124,25138,5.318399754937231
50014,50232,85.77367445052792
21321,21294,9.311760152314436
53133,53151,137.05485355071497
10311,10309,19.195731483774463
25333,25248,1.4448992382471415
74062,74064,114.22589283895934
25530,25533,5.476846156748451
53149,53132,3.248315990169845
40008,40005,8.743171995068396
20055,21330,5.492107995689256
30178,30048,49.28344409981953
21247,21237,3.2480279914364814
13293,13307,3.14357728059543
25522,25534,1.4939511516730253
21334,21354,9.895576263213355
28402,28400,21.329170459280427
23206,23235,0.17841366043841556
40335,40336,2.071331360320027
10190,10140,1.2322672760144118
40221,40234,2.544856055415019
28358,28330,3.246905446208828
70012,50233,68.38092112415463
23213,23130,8.377336635904307
13049,13068,16.342216433886918
10081,10089,0.764355449009262
40107,40105,2.8566263118684443
40066,40067,9.96006720673021
60075,60071,29.12744923573256
60336,60341,8.972221674123137
30053,30174,43.84133070681484
28286,28346,14.92594100660966
23131,23182,39.8436098450125
13276,13232,110.12688011922019
40408,40447,31.602840543254025
40279,40296,21.97021507216701
21014,21012,11.762801314129359
20057,20221,15.981804484927316
21165,21144,4.423896773728768
13316,13304,0.7934527327451534
60292,60419,8.375958517978011
28316,28346,4.76759828146259
28499,28467,46.91081183554032
13140,13199,28.545989831298478
13285,13028,31.428054483137174
40494,40463,14.079640788349419
25361,25427,15.095271555191799
28200,28292,22.192420043427475
10222,10162,16.468900644333782
74000,13253,58.26484340496429
50075,50066,5.573718776625877
10481,13311,86.48542787119543
21232,21332,26.28282682007702
50024,50020,54.497943187810804
23158,23153,13.2814729290334
25030,25034,31.963867224056276
25329,25330,1.2068672728038732
10412,10407,10.984775749240688
28313,28290,2.0822331118346082
30159,30182,40.75417233413997
60037,60034,10.510859146010567
25355,25504,1.0667950248513203
13093,13100,13.07546514719629
50107,50139,11.621456973809279
20205,20189,12.548554913537455
60146,60206,4.7487259965361694
20075,20079,4.031742815683332
20116,20117,8.67486322923625
74105,74113,28.100140223103597
25497,25035,95.00857968282604
28222,28293,2.5264665576309437
40143,40138,1.081162557202937
40146,40143,2.5867287888000754
25450,28077,5.812588072874001
40076,40084,4.8726750268042185
60388,60089,8.019063851103487
21034,21037,9.008505267731064
50105,50106,8.347939002578595
40480,50232,181.52342320033915
60252,60201,4.1618590061619996
13055,13050,7.605319468526331
10490,74032,65.75240309331434
25344,25328,1.6852482232764707
28183,28193,11.30454885130407
21046,21047,2.1560653150263738
20125,20179,9.16795104185921
53125,40416,65.08331057082007
30133,30142,3.086523865307121
23065,23059,2.4436178566096554
30026,30016,4.229255402351056
40301,40323,19.442508717855844
25456,25505,7.024562551405469
40290,40430,14.987730616547433
20044,20190,53.606322383802095
20011,20013,34.414403124729844
20136,20193,9.431114946198504
10293,10297,4.4396000851527075
25335,25400,3.092515634795381
13312,13278,24.058209646629003
53017,53018,9.231930384119396
25502,25513,14.73413861878057
28382,28379,4.306390545897337
40138,40157,0.5563375782479911
25001,25002,8.286331088728168
74056,74062,4.211820417570242
21250,21348,9.706936573657886
25004,25007,44.646202992187945
60224,60115,12.722268739027646
23116,23118,4.611013019440645
21208,21351,6.016855786099797
21175,21174,5.247869826118991
25201,25292,5.760935341599445
50041,50040,3.766411674976973
60168,60220,27.554909896892934
40337,40488,5.626793420814026
25066,25067,4.471425355906366
20078,20080,6.658818262416544
25254,25303,3.4068066041603466
30194,50221,148.9406883659615
70002,70003,31.21050055331448
28137,28440,14.729124976397676
50037,50042,24.47246919058477
23058,23069,11.86826005359009
13170,13171,1.4455360430356963
10431,10015,25.56301453580095
50056,50055,1.5768781719326275
40011,40439,22.477394076622854
21230,21231,4.65939127305106
21238,21351,11.527311703814174
60047,60051,20.69015798681077
25572,25585,0.48167201213352734
28487,28149,6.964211663373969
40463,40455,65.61690436987071
40330,40340,5.690798694501915
53139,53142,72.25838848064015
40462,40496,0.0
60191,60180,1.01795585266625
25047,25067,10.325673509524087
40244,40273,12.522272375499123
20226,20220,1.82013590222232
23224,23078,33.23730289780041
77120,77112,106.90287931015644
40086,40101,4.047200969694233
23094,23234,23.592196520948804
30055,30154,107.10522031812697
60098,60110,0.9991231757865892
30150,30162,72.8084167561465
13276,13287,47.71726398862594
50181,50184,10.252931805920914
23076,23072,10.682455236267801
30144,30118,1.475139229525332
21225,21250,16.130945016865248
10496,10507,1.9456387112559235
28038,28043,5.827754219152476
30058,30051,83.11156426131447
28499,28401,16.020874151624902
28441,28396,9.42608868247126
60105,60126,2.0322020690809737
70062,50122,103.78477492041607
25258,25263,1.8969692193330046
20024,20220,10.620083548167504
74113,74154,1.923596351903698
28392,28396,9.681508671983998
10410,74132,108.32318867801351
25388,25494,6.047473308214196
13125,13131,10.285789917722063
50231,50018,28.910843459843612
40458,40107,4.404951878643383
21037,21027,11.231179607899648
25491,25592,72.2078868244178
50115,50072,2.7785491146461267
28258,28288,2.3129756528237713
50022,50029,34.87817811454819
80032,80037,24.151753084793487
23215,30195,285.9283997679111
10445,10410,48.36609703647744
28093,28076,5.429131320607091
25303,25369,3.273292921256289
30024,30012,4.601979173306173
10166,10177,2.144251522316216
28281,28312,0.9599033574621709
21232,21279,27.91091996318705
40403,40413,46.17822897436226
60071,60087,33.11392917552953
74004,13255,29.2482215290231
30108,30127,2.8164466338649867
40484,40486,18.002764805877018
30020,30014,5.548728806374797
23031,23032,5.281154846238843
70007,74119,79.94604064977314
80029,80045,24.43758581290483
13266,13204,19.449550561750552
13032,13037,16.552910155729702
40216,40442,6.219244767676928
77050,77136,22.36425220870703
70033,70055,28.864319756051888
28223,28428,16.473003824831444
30024,30025,5.482839242650422
60375,60326,6.959992415170229
25569,25501,11.164229530704533
21359,21333,3.0049169839495895
50027,50214,18.90938798152372
20016,21001,23.35678809932301
60143,60205,7.944735146748735
25287,25522,3.1026992264216586
74144,74109,10.884985564490746
20151,20142,1.507476694044221
10161,10196,1.4455360430364037
23049,23062,7.698058661357569
30170,30200,23.96509535640064
13185,10074,3.1292718153795898
23033,23054,14.683682217222717
21266,21226,5.565910427394861
10055,10480,16.89301709490848
40167,40499,38.14395046351392
28421,28426,109.35472194790343
23123,23213,9.771179567611622
28341,28433,2.6547733925004358
40347,40322,1.8745809034177399
25234,25524,6.354532528012009
30156,30157,105.21801969168212
40236,40262,23.824048957101226
13263,13269,16.270631034914746
28138,28195,22.35393389639301
20110,20087,5.150879644781344
40270,40260,2.620719239814048
40060,40450,39.53476563013467
21335,21339,34.88278872508277
28005,25572,0.9507351238764955
30185,30198,40.316694663337486
74124,74005,16.515476161033785
40058,40461,11.018954954302725
25017,25014,12.920601046547402
40145,40120,1.624062712633604
53026,53027,15.753898471287425
21172,21173,4.147890167790479
60418,60399,0.22239016046719343
40080,40112,15.700125315318457
28005,25585,0.7722204611160635
60000,60007,13.074484489127043
30053,30055,79.59365945934188
50002,50008,21.76681788872615
10112,10451,32.222944081705634
30097,30098,9.159386202634579
20195,20036,9.438182612827587
13311,13299,62.762120702383946
28000,25362,1.4465162224042256
21362,21310,8.9011313735865
60391,60013,13.837858650507933
10429,10508,68.957783615446
