Substation,,,,,,,,,,,,,,
Longitude,Latitude,Sub Num,Sub Name,Sub ID,Area Name,Zone Name,# of Buses,Nominal kV(max),Gen MW,Gen Mvar,Load MW,Load Mvar,Shunt MW,Shunt Mvar
-97.203,27.868,299,INGLESIDE,299,South,Corpus Christi,1,115,,,28.34,8.03,,
-97.406,27.683,300,CORPUS CHRISTI 11,300,South,Corpus Christi,1,115,,,110.86,31.41,,
-97.272,26.235,301,LOS FRESNOS,301,South,McAllen,1,115,,,57.35,16.25,,
-97.744,26.253,302,HARLINGEN 2,302,South,McAllen,1,115,,,104.08,29.49,,
-97.901,27.139,303,RIVIERA,303,South,Corpus Christi,1,115,,,5.59,1.58,,
-99.509,27.567,304,LAREDO 1,304,South,Laredo,4,230,255.19,71.37,,,,
-98.486,28.765,305,JOURDANTON,305,South,Laredo,1,115,,,18.89,5.35,,
-98.143,28.257,306,GEORGE WEST,306,South,Corpus Christi,1,115,,,13.88,3.93,,
-99.113,26.533,307,ROMA,307,South,McAllen,1,115,,,55.57,15.75,,
-97.437,27.752,308,CORPUS CHRISTI 12,308,South,Corpus Christi,1,115,,,46.52,13.18,,
-97.74,26.053,309,SANTA MARIA,309,South,McAllen,1,115,,,4.11,1.16,0,51.04
-98.237,26.272,310,MCALLEN 1,310,South,McAllen,1,115,,,146.11,41.4,0,152.07
-97.371,27.663,311,CORPUS CHRISTI 7,311,South,Corpus Christi,1,115,,,90.5,25.64,,
-98.216,26.881,312,FALFURRIAS,312,South,McAllen,1,115,,,24.38,6.91,,
-97.957,28.541,313,PETTUS,313,South,Corpus Christi,1,115,,,4.5,1.28,,
-97.444,25.989,314,BROWNSVILLE 3,314,South,McAllen,1,115,,,127.38,36.09,,
-98.076,27.66,315,ALICE,315,South,Corpus Christi,1,115,,,87.29,24.73,0,69.84
-98.522,26.583,316,RIO GRANDE CITY,316,South,McAllen,1,115,,,123.51,35,0,69.41
-98.497,27.634,317,PREMONT,317,South,Laredo,1,115,,,18.51,5.25,,
-98.629,27.836,318,FREER,318,South,Laredo,1,115,,,9.48,2.69,0,21.75
-99.092,28.928,319,PEARSALL,319,South,Laredo,8,230,30.63,-11.19,33.09,9.38,0,61.98
-97.963,28.093,320,SANDIA,320,South,Corpus Christi,1,115,,,10.62,3.01,,
-97.789,27.223,321,SARITA 1,321,South,Corpus Christi,3,230,141,40.04,,,0,62.74
-99.191,28.703,322,DILLEY,322,South,Laredo,1,115,,,14.36,4.07,,
-98.06,27.986,323,ORANGE GROVE,323,South,Corpus Christi,1,115,,,16.36,4.63,,
-97.384,27.892,324,PORTLAND,324,South,Corpus Christi,1,115,,,49.86,14.13,,
-99.351,27.374,325,LAREDO 4,325,South,Laredo,2,230,,,193.64,54.87,0,95.81
-98.573,28.31,326,THREE RIVERS,326,South,Laredo,1,115,,,14.64,4.15,,
-97.197,28.121,327,ROCKPORT,327,South,Corpus Christi,1,115,,,61.36,17.38,,
-97.467,27.74,328,CORPUS CHRISTI 15,328,South,Corpus Christi,1,115,,,12.53,3.55,,
-97.599,27.001,329,ARMSTRONG 1,329,South,Corpus Christi,3,230,212.4,60.32,,,,
-98.476,26.322,330,PENITAS,330,South,McAllen,1,115,,,26.32,7.46,,
-98.567,26.254,331,SULLIVAN CITY,331,South,McAllen,1,115,,,19.45,5.51,,
-97.345,27.704,332,CORPUS CHRISTI 6,332,South,Corpus Christi,1,115,,,108.01,30.6,,
-98.3,26.296,333,MISSION 2,333,South,McAllen,1,115,,,104.67,29.66,,
-97.428,27.814,334,CORPUS CHRISTI 1,334,South,Corpus Christi,6,230,397.47,125.02,36.18,10.25,,
-98.655,26.275,335,GRULLA,335,South,McAllen,1,115,,,2.03,0.57,,
-97.55,27.12,336,SARITA 2,336,South,Corpus Christi,2,115,150.75,-28.94,,,,
-97.921,26.477,337,HARGILL,337,South,McAllen,1,115,,,5.31,1.5,,
-97.44,27.811,338,CORPUS CHRISTI 14,338,South,Corpus Christi,1,115,,,8.87,2.51,,
-97.808,28.103,339,MATHIS,339,South,Corpus Christi,1,115,,,27.68,7.84,,
-97.092,27.873,340,ARANSAS PASS,340,South,Corpus Christi,1,115,,,35.86,10.16,,
-97.629,26.106,341,SAN BENITO,341,South,McAllen,1,115,,,167.63,47.5,0,101.86
-98.429,28.936,342,PLEASANTON,342,South,Laredo,1,115,,,42.31,11.99,,
-96.899,28.291,343,REFUGIO,343,South,Corpus Christi,1,115,,,12.05,3.42,,
-98.777,29.204,344,LYTLE,344,South,Laredo,1,115,,,19.16,5.43,0,87.17
-99.126,27.752,345,LAREDO 2,345,South,Laredo,1,115,,,3.16,0.89,0,13.55
-98.905,27.576,346,BRUNI 1,346,South,Laredo,2,115,112.5,8.16,,,,
-97.579,28.568,347,GOLIAD,347,South,Corpus Christi,1,115,,,17.46,4.95,0,45.36
-98.386,27.85,348,SAN DIEGO,348,South,Laredo,1,115,,,19.92,5.64,,
-97.115,27.777,349,PORT ARANSAS,349,South,Corpus Christi,1,115,,,10.76,3.05,,
-97.297,27.996,350,TAFT 1,350,South,Corpus Christi,2,230,150.07,42.62,22.68,6.43,,
-97.691,26.475,351,SAN PERLITA,351,South,McAllen,2,230,152.25,43.24,,,,
-99.163,26.931,352,ZAPATA,352,South,McAllen,1,115,,,37.84,10.72,0,21.33
-97.795,26.345,353,SANTA ROSA 2,353,South,McAllen,1,115,,,37.06,10.5,0,53.51
-99.214,28.293,354,COTULLA,354,South,Laredo,1,115,,,15.06,4.27,,
-100.593,28.951,355,QUEMADO,355,South,Laredo,1,115,,,2.97,0.84,0,0
-99.508,28.525,356,CARRIZO SPRINGS,356,South,Laredo,1,115,,,29.89,8.47,,
-99.462,27.545,357,LAREDO 5,357,South,Laredo,1,115,,,132.46,37.53,,
-97.442,26.569,358,RAYMONDVILLE,358,South,McAllen,1,115,,,46.43,13.16,,
-97.521,25.913,359,BROWNSVILLE 1,359,South,McAllen,2,230,1144.03,175.43,178.22,50.5,,
-98.482,29.071,360,LEMING,360,South Central,San Antonio,1,115,,,2.3,0.65,,
-97.667,26.349,361,SEBASTIAN 1,361,South,McAllen,1,115,151.2,42.94,,,,
-96.675,32.912,362,GARLAND 5,362,North Central,Dallas,1,161,,,113.64,32.2,,
-96.33,32.158,363,KERENS,363,North Central,Corsicana,1,161,,,11.69,3.31,,
-98.009,32.527,364,LIPAN,364,North Central,Glen Rose,1,161,,,8.95,2.53,,
-96.797,32.97,365,DALLAS 24,365,North Central,Dallas,1,161,,,100.19,28.39,,
-97.11,33.232,366,DENTON 4,366,North Central,Fort Worth,1,161,,,72.05,20.42,,
-99.242,32.79,367,ALBANY 2,367,North Central,Central Texas,1,161,,,7.6,2.15,,
-96.79,32.865,368,DALLAS 21,368,North Central,Dallas,1,161,,,62.68,17.76,,
-96.673,33.032,369,PLANO 2,369,North Central,Dallas,1,161,,,133.87,37.93,,
-96.609,31.3,370,THORNTON,370,North Central,Waco,1,161,,,7.64,2.17,,
-97.146,33.221,371,DENTON 5,371,North Central,Fort Worth,1,161,,,81.32,23.04,,
-98.805,31.843,372,EARLY,372,North Central,Central Texas,1,161,,,19.34,5.48,0,37.73
-97.514,33.276,373,DECATUR,373,North Central,Fort Worth,1,161,,,46.76,13.25,,
-97.284,32.928,374,KELLER 2,374,North Central,Fort Worth,2,500,,,181.16,51.33,,
-97.312,33.199,375,PONDER,375,North Central,Fort Worth,1,161,,,13.85,3.93,,
-98.338,33.068,376,JACKSBORO 1,376,North Central,Jacksboro,3,500,90,-11.79,,,,
-97.514,32.721,377,ALEDO 1,377,North Central,Fort Worth,3,500,0,0,140.24,39.73,,
-97.756,31.417,378,GATESVILLE 4,378,North Central,Waco,1,161,,,50.92,14.43,,
-97.508,32.277,379,CLEBURNE 2,379,North Central,Glen Rose,1,161,,,74.46,21.1,,
-97.335,32.639,380,FORT WORTH 14,380,North Central,Fort Worth,1,161,,,71.11,20.15,,
-97.417,32.667,381,FORT WORTH 23,381,North Central,Fort Worth,1,161,,,74.13,21,,
-97.049,32.824,382,FORT WORTH 1,382,North Central,Fort Worth,1,161,,,9.35,2.65,,
-97.265,31.196,383,TROY,383,North Central,Waco,1,161,,,12.77,3.62,,
-97.697,32.853,384,SPRINGTOWN,384,North Central,Jacksboro,1,161,,,79.61,22.55,,
-96.483,33.152,385,PRINCETON,385,North Central,Dallas,1,161,,,42.36,12,,
-96.803,32.747,386,DALLAS 27,386,North Central,Dallas,1,161,,,47.16,13.36,,
-96.644,32.649,387,DALLAS 1,387,North Central,Dallas,10,500,562.42,513.17,55.35,15.68,,
-96.375,32.946,388,ROYSE CITY,388,North Central,Dallas,1,161,,,68.1,19.29,,
-97.597,33.042,389,BOYD,389,North Central,Fort Worth,1,161,,,17.5,4.96,,
-98.197,32.282,390,STEPHENVILLE,390,North Central,Glen Rose,2,500,,,77.11,21.85,,
-97.188,32.504,391,MANSFIELD,391,North Central,Fort Worth,2,500,,,184.54,52.29,,
-96.126,33.171,392,GREENVILLE 1,392,North Central,Dallas,4,500,84.46,43.11,64.6,18.3,,
-96.74,33.09,393,PLANO 4,393,North Central,Dallas,1,161,,,152.78,43.29,,
-96.52,31.503,394,GROESBECK,394,North Central,Corsicana,1,161,,,21.17,6,,
-98.612,33.134,395,GRAHAM,395,North Central,Jacksboro,4,500,251.16,-12.74,40.4,11.45,,
-96.105,32.278,396,MABANK 2,396,North Central,Corsicana,4,161,,,43.74,12.39,0,34.82
-97.142,32.775,397,ARLINGTON 1,397,North Central,Fort Worth,7,500,1321.71,555.03,77.07,21.84,,
-96.879,32.781,398,DALLAS 41,398,North Central,Fort Worth,1,161,,,74.65,21.15,,
-97.127,31.577,399,WACO 3,399,North Central,Waco,1,161,,,74.11,21,,
-96.788,32.997,400,DALLAS 19,400,North Central,Dallas,1,161,,,72.34,20.5,,
-99.151,31.706,401,BANGS,401,North Central,Central Texas,1,161,,,8.83,2.5,,
-96.808,33.242,402,PROSPER,402,North Central,Dallas,1,161,,,31.78,9,,
-98.049,31.554,403,EVANT,403,North Central,Glen Rose,1,161,,,3.96,1.12,,
-96.169,32.738,404,TERRELL 1,404,North Central,Dallas,2,161,,,18.49,5.24,0,78.98
-96.99,33.273,405,AUBREY,405,North Central,Fort Worth,1,161,,,66.42,18.82,,
-97.153,31.514,406,WACO 4,406,North Central,Waco,1,161,,,38.19,10.82,,
-97.202,31.269,407,LORENA,407,North Central,Waco,1,161,,,37.61,10.66,,
-97.761,31.144,408,FORT HOOD,408,North Central,Waco,1,161,,,89.83,25.45,,
-97.087,32.692,409,ARLINGTON 5,409,North Central,Fort Worth,1,161,,,102.22,28.96,,
-96.696,33.172,410,MCKINNEY 3,410,North Central,Dallas,2,500,,,224.2,63.52,,
-96.873,32.666,411,DALLAS 38,411,North Central,Fort Worth,1,161,,,51.3,14.54,,
-97.155,32.719,412,ARLINGTON 9,412,North Central,Fort Worth,1,161,,,92.04,26.08,,
-96.992,32.138,413,MILFORD,413,North Central,Corsicana,1,161,,,4.13,1.17,,
-97.367,31.869,414,CLIFTON 1,414,North Central,Glen Rose,2,161,0,0,,,,
-96.771,32.831,415,DALLAS 15,415,North Central,Dallas,1,161,,,108.74,30.81,0,174.03
-96.808,32.039,416,FROST,416,North Central,Corsicana,1,161,,,5.33,1.51,,
-97.161,32.281,417,GRANDVIEW,417,North Central,Corsicana,1,161,,,17.62,4.99,,
-97.377,32.987,418,HASLET,418,North Central,Fort Worth,1,161,,,47.98,13.6,0,217.4
-96.753,32.211,419,BARDWELL,419,North Central,Corsicana,1,161,,,2.66,0.75,,
-97.005,33.11,420,LAKE DALLAS,420,North Central,Fort Worth,1,161,,,32.24,9.14,,
-96.615,33.022,421,PLANO 1,421,North Central,Dallas,1,161,,,61.74,17.49,,
-97.091,32.814,422,EULESS 2,422,North Central,Fort Worth,1,161,,,82.57,23.4,,
-97.421,32.582,423,FORT WORTH 24,423,North Central,Fort Worth,1,161,,,156.22,44.26,0,255.8
-97.125,33.035,424,FLOWER MOUND 2,424,North Central,Fort Worth,1,161,,,67.63,19.16,0,169.37
-96.746,32.771,425,DALLAS 11,425,North Central,Dallas,1,161,,,22.45,6.36,,
-98.615,31.891,426,COMANCHE,426,North Central,Central Texas,1,161,,,22.63,6.41,,
-96.742,32.976,427,RICHARDSON 2,427,North Central,Dallas,2,500,,,234.49,66.44,,
-97.275,32.62,428,FORT WORTH 8,428,North Central,Fort Worth,1,161,,,79.02,22.39,,
-96.989,32.919,429,IRVING 1,429,North Central,Fort Worth,3,161,0,0,105.27,29.83,,
-96.965,32.636,430,DALLAS 44,430,North Central,Fort Worth,1,161,,,40.12,11.37,0,446.86
-96.752,32.563,431,LANCASTER 1,431,North Central,Dallas,1,161,,,53.98,15.29,,
-98.277,32.764,432,PALO PINTO 2,432,North Central,Jacksboro,1,161,,,3.44,0.97,,
-96.839,32.96,433,ADDISON,433,North Central,Dallas,1,161,,,37.24,10.55,,
-97.883,32.001,434,HICO,434,North Central,Glen Rose,1,161,,,14.25,4.04,,
-97.302,33.279,435,KRUM,435,North Central,Fort Worth,1,161,,,21.58,6.11,,
-96.255,32.569,436,KAUFMAN,436,North Central,Dallas,1,161,,,56.95,16.13,,
-96.222,33.066,437,CADDO MILLS,437,North Central,Dallas,1,161,,,17.73,5.02,,
-96.812,33.034,438,PLANO 7,438,North Central,Dallas,1,161,,,141.56,40.11,,
-97.263,32.691,439,FORT WORTH 5,439,North Central,Fort Worth,1,161,,,128.28,36.35,,
-99.198,32.341,440,BAIRD,440,North Central,Central Texas,1,161,,,8.65,2.45,,
-98.054,33.015,441,PERRIN,441,North Central,Jacksboro,1,161,,,4.4,1.25,,
-99.033,31.748,442,BROWNWOOD,442,North Central,Central Texas,2,500,,,76.66,21.72,0,31.16
-96.703,32.842,443,DALLAS 6,443,North Central,Dallas,1,161,,,65,18.42,,
-96.814,31.202,444,MARLIN,444,North Central,Waco,2,161,,,26.69,7.56,,
-97.1,32.785,445,ARLINGTON 6,445,North Central,Fort Worth,1,161,,,67.92,19.24,,
-96.737,32.913,446,DALLAS 8,446,North Central,Dallas,1,161,,,173.21,49.08,,
-97.804,31.769,447,JONESBORO,447,North Central,Glen Rose,1,161,,,3.89,1.1,,
-96.84,32.753,448,DALLAS 33,448,North Central,Dallas,1,161,,,90.51,25.65,,
-98.547,31.627,449,GOLDTHWAITE 2,449,North Central,Glen Rose,1,161,,,14.89,4.22,,
-96.742,33.021,450,PLANO 5,450,North Central,Dallas,1,161,,,99.79,28.27,,
-97.5,31.052,451,BELTON,451,North Central,Waco,2,500,,,102.52,29.05,,
-97.924,32.363,452,TOLAR,452,North Central,Glen Rose,1,161,,,12.16,3.45,,
-98.892,32.804,453,BRECKENRIDGE,453,North Central,Central Texas,1,161,,,26.98,7.64,,
-98.664,32.496,454,EASTLAND,454,North Central,Central Texas,1,161,,,27.59,7.82,,
-95.757,33.462,455,COOPER,455,North Central,Dallas,1,161,,,11.94,3.38,,
-97.084,31.476,456,WACO 1,456,North Central,Waco,2,500,,,105.04,29.76,,
-96.892,32.923,457,DALLAS 42,457,North Central,Dallas,1,161,,,86.38,24.47,0,274.15
-97.707,31.486,458,GATESVILLE 1,458,North Central,Waco,1,161,,,8.65,2.45,,
-96.378,33.322,459,ANNA,459,North Central,Dallas,1,161,,,45.38,12.86,,
-97.39,31.285,460,MOODY,460,North Central,Waco,1,161,,,15.53,4.4,,
-97.181,32.776,461,FORT WORTH 2,461,North Central,Fort Worth,1,161,,,87.45,24.78,,
-97.216,31.627,462,WACO 6,462,North Central,Waco,1,161,,,73.43,20.8,,
-96.996,32.729,463,GRAND PRAIRIE 1,463,North Central,Fort Worth,1,161,,,117.86,33.39,,
-96.556,32.938,464,ROWLETT 2,464,North Central,Dallas,1,161,,,90.75,25.71,,
-96.803,33.075,465,PLANO 6,465,North Central,Dallas,1,161,,,108.12,30.63,,
-96.997,32.875,466,IRVING 5,466,North Central,Fort Worth,1,161,,,83.41,23.63,,
-96.708,32.878,467,DALLAS 7,467,North Central,Dallas,1,161,,,91.45,25.91,,
-98.382,33.276,468,BRYSON 2,468,North Central,Jacksboro,1,161,,,4.11,1.17,,
-97.53,31.989,469,MORGAN,469,North Central,Glen Rose,1,161,,,5.33,1.51,,
-96.581,32.969,470,SACHSE,470,North Central,Dallas,1,161,,,60.98,17.28,,
-97.723,33.099,471,PARADISE,471,North Central,Jacksboro,1,161,,,15.98,4.53,,
-97.396,32.109,472,RIO VISTA,472,North Central,Glen Rose,1,161,,,15.58,4.41,,
-98.666,32.759,473,STRAWN,473,North Central,Jacksboro,1,161,,,3.71,1.05,,
-98.927,31.931,474,MAY,474,North Central,Central Texas,1,161,,,6.22,1.76,,
-96.864,32.599,475,DESOTO,475,North Central,Fort Worth,1,161,,,146.63,41.55,,
-96.617,32.772,476,MESQUITE 2,476,North Central,Dallas,1,161,,,168.19,47.66,,
-96.954,31.082,477,ROSEBUD,477,North Central,Waco,1,161,,,14.54,4.12,,
-97.055,33.209,478,DENTON 2,478,North Central,Fort Worth,1,161,,,59.35,16.81,,
-96.679,32.825,479,DALLAS 4,479,North Central,Dallas,1,161,,,199.65,56.57,0,214.8
-96.955,31.661,480,AXTELL,480,North Central,Corsicana,1,161,,,6.69,1.9,,
-97.604,31.076,481,NOLANVILLE,481,North Central,Waco,1,161,,,15.15,4.29,,
-97.106,33.198,482,DENTON 1,482,North Central,Fort Worth,4,500,127.74,65.2,55.53,15.73,,
-96.876,32.869,483,DALLAS 39,483,North Central,Dallas,1,161,,,125.67,35.61,,
-98.476,32.339,484,DUBLIN 1,484,North Central,Central Texas,2,161,45,-8.64,,,,
-96.915,32.044,485,MERTENS,485,North Central,Corsicana,1,161,,,1.06,0.3,,
-97.782,32.683,486,WEATHERFORD 1,486,North Central,Jacksboro,1,161,,,74.24,21.03,0,206.95
-96.731,33.057,487,PLANO 3,487,North Central,Dallas,1,161,,,136.36,38.63,,
-96.905,31.925,488,MALONE,488,North Central,Corsicana,1,161,,,4.32,1.22,,
-97.096,33.149,489,DENTON 3,489,North Central,Fort Worth,1,161,,,118.67,33.62,,
-98.324,32.905,490,GRAFORD,490,North Central,Jacksboro,1,161,,,7.3,2.07,,
-97.149,32.636,491,ARLINGTON 8,491,North Central,Fort Worth,1,161,,,91.38,25.89,,
-96.436,32.852,492,ROCKWALL 1,492,North Central,Dallas,1,161,,,83.96,23.79,,
-96.633,32.058,493,CORSICANA 2,493,North Central,Corsicana,2,500,,,88.36,25.04,,
-96.62,32.929,494,GARLAND 2,494,North Central,Dallas,1,161,,,178.22,50.5,,
-97.729,31.477,495,GATESVILLE 2,495,North Central,Waco,1,161,,,3.82,1.08,,
-96.898,32.962,496,CARROLLTON 3,496,North Central,Dallas,1,161,,,139.09,39.41,,
-97.436,32.775,497,FORT WORTH 26,497,North Central,Fort Worth,1,161,,,80.23,22.73,,
-97.463,33.093,498,RHOME,498,North Central,Fort Worth,1,161,,,25.72,7.29,,
-97.09,32.426,499,VENUS,499,North Central,Fort Worth,1,161,,,24.98,7.08,,
-98.926,33.25,500,OLNEY 2,500,North Central,Jacksboro,1,161,,,15.41,4.37,,
-96.875,33.05,501,CARROLLTON 1,501,North Central,Dallas,1,161,,,64.82,18.37,,
-96.789,32.802,502,DALLAS 20,502,North Central,Dallas,1,161,,,78.84,22.34,,
-98.334,32.588,503,GORDON,503,North Central,Jacksboro,1,161,,,3.38,0.96,,
-97.71,31.916,504,MERIDIAN,504,North Central,Glen Rose,1,161,,,7.58,2.15,0,61.74
-97.935,30.936,505,KILLEEN 4,505,North Central,Waco,2,500,,,134.77,38.19,,
-96.912,32.661,506,DUNCANVILLE 1,506,North Central,Fort Worth,1,161,,,59.01,16.72,,
-97.174,33.115,507,ARGYLE,507,North Central,Fort Worth,1,161,,,55.26,15.66,,
-98.365,33.206,508,BRYSON 1,508,North Central,Jacksboro,3,500,112.5,-21.6,,,,
-97.33,32.759,509,FORT WORTH 12,509,North Central,Fort Worth,1,161,,,24.33,6.89,,
-98.127,32.8,510,MINERAL WELLS,510,North Central,Jacksboro,1,161,,,66.35,18.8,,
-96.76,31.661,511,COOLIDGE,511,North Central,Corsicana,1,161,,,4.81,1.36,,
-96.476,32.229,512,RICE,512,North Central,Corsicana,1,161,,,8.64,2.45,,
-96.842,32.999,513,DALLAS 35,513,North Central,Dallas,1,161,,,147.01,41.65,,
-97.91,33.058,514,POOLVILLE,514,North Central,Jacksboro,5,500,567.12,148.61,,,,
-97.737,32.084,515,WALNUT SPRINGS,515,North Central,Glen Rose,1,161,,,3.59,1.02,,
-97.145,32.831,516,BEDFORD 2,516,North Central,Fort Worth,1,161,,,39.64,11.23,,
-96.807,31.849,517,HUBBARD,517,North Central,Corsicana,1,161,,,6.91,1.96,,
-96.678,32.44,518,FERRIS,518,North Central,Corsicana,1,161,,,33.89,9.6,,
-96.652,32.88,519,GARLAND 4,519,North Central,Dallas,1,161,,,92.1,26.09,,
-96.839,32.711,520,DALLAS 32,520,North Central,Dallas,1,161,,,102.1,28.93,,
-96.933,33.371,521,PILOT POINT,521,North Central,Dallas,1,161,,,19.98,5.66,,
-97.269,32.724,522,FORT WORTH 6,522,North Central,Fort Worth,1,161,,,66.58,18.86,,
-97.225,32.84,523,NORTH RICHLAND HILLS 2,523,North Central,Fort Worth,1,161,,,100.33,28.43,0,448.53
-97.34,33.1,524,JUSTIN,524,North Central,Fort Worth,1,161,,,39.29,11.13,,
-96.44,32.465,525,SCURRY,525,North Central,Corsicana,1,161,,,13.35,3.78,0,30.48
-97.213,33.373,526,SANGER,526,North Central,Fort Worth,1,161,,,40.49,11.47,,
-97.633,31.149,527,KILLEEN 1,527,North Central,Waco,1,161,,,91.29,25.87,,
-96.08,32.437,528,MABANK 1,528,North Central,Corsicana,1,161,,,33.14,9.39,,
-96.468,31.655,529,MEXIA,529,North Central,Corsicana,1,161,,,34.79,9.86,,
-96.897,33.005,530,CARROLLTON 2,530,North Central,Dallas,1,161,,,154.87,43.88,,
-96.393,33.062,531,NEVADA,531,North Central,Dallas,1,161,,,13.06,3.7,,
-98.776,31.687,532,ZEPHYR,532,North Central,Central Texas,1,161,,,5.49,1.56,,
-96.301,32.758,533,TERRELL 2,533,North Central,Dallas,1,161,,,70.88,20.08,,
-96.759,32.665,534,DALLAS 14,534,North Central,Dallas,1,161,,,81.2,23.01,,
-96.757,32.751,535,DALLAS 13,535,North Central,Dallas,1,161,,,43.94,12.45,,
-96.813,32.812,536,DALLAS 28,536,North Central,Dallas,1,161,,,66.37,18.81,,
-98.187,31.687,537,HAMILTON,537,North Central,Glen Rose,1,161,,,14.93,4.23,,
-97.133,32.692,538,ARLINGTON 7,538,North Central,Fort Worth,1,161,,,49.97,14.16,,
-97.086,32.86,539,EULESS 1,539,North Central,Fort Worth,1,161,,,98.77,27.99,,
-96.79,33.163,540,FRISCO 1,540,North Central,Dallas,1,161,,,142.66,40.42,,
-97.599,30.926,541,SALADO,541,North Central,Waco,1,161,,,20.37,5.77,,
-98.712,33.384,542,OLNEY 1,542,North Central,Jacksboro,3,500,168.75,-32.4,,,,
-98.467,31.383,543,GOLDTHWAITE 1,543,North Central,Glen Rose,5,500,112.5,-21.6,,,,
-97.387,32.701,544,FORT WORTH 22,544,North Central,Fort Worth,1,161,,,65.13,18.45,,
-97.072,32.926,545,GRAPEVINE,545,North Central,Fort Worth,1,161,,,138.96,39.37,,
-97.795,32.208,546,GLEN ROSE 2,546,North Central,Glen Rose,1,161,,,21.21,6.01,,
-97.576,32.118,547,KOPPERL,547,North Central,Glen Rose,1,161,,,3.26,0.92,,
-97.13,32.853,548,BEDFORD 1,548,North Central,Fort Worth,1,161,,,101.02,28.62,,
-97.524,32.787,549,FORT WORTH 29,549,North Central,Fort Worth,1,161,,,114.68,32.49,,
-96.689,32.767,550,DALLAS 5,550,North Central,Dallas,1,161,,,165.09,46.77,,
-97.009,32.777,551,GRAND PRAIRIE 2,551,North Central,Fort Worth,1,161,,,123.12,34.88,,
-96.793,32.903,552,DALLAS 22,552,North Central,Dallas,1,161,,,80.8,22.89,,
-97.06,33.033,553,FLOWER MOUND 1,553,North Central,Fort Worth,1,161,,,126.68,35.89,,
-97.227,33.009,554,ROANOKE,554,North Central,Fort Worth,1,161,,,82.94,23.5,,
-97.993,32.704,555,MILLSAP,555,North Central,Jacksboro,1,161,,,9.43,2.67,,
-96.842,32.238,556,FORRESTON,556,North Central,Corsicana,1,161,,,1.3,0.37,,
-96.851,32.178,557,ITALY,557,North Central,Corsicana,1,161,,,9.9,2.8,,
-96.455,32.743,558,FORNEY,558,North Central,Dallas,1,161,,,100.19,28.39,,
-96.454,33.013,559,LAVON,559,North Central,Dallas,1,161,,,9.21,2.61,,
-97.786,32.298,560,GLEN ROSE 1,560,North Central,Glen Rose,4,500,2235.59,107.72,,,,
-98.552,32.299,561,DE LEON,561,North Central,Central Texas,1,161,,,12.13,3.44,0,70.6
-97.225,32.924,562,KELLER 1,562,North Central,Fort Worth,1,161,,,103.94,29.45,,
-96.965,32.58,563,CEDAR HILL,563,North Central,Fort Worth,1,161,,,136.12,38.57,,
-97.531,31.41,564,MC GREGOR,564,North Central,Waco,1,161,,,39.32,11.14,,
-95.789,33.316,565,COMMERCE,565,North Central,Dallas,1,161,,,32.23,9.13,,
-96.991,32.469,566,MIDLOTHIAN 2,566,North Central,Fort Worth,1,161,,,86.96,24.64,,
-97.243,31.816,567,WEST,567,North Central,Waco,1,161,,,22.41,6.35,,
-97.292,30.789,568,BARTLETT,568,North Central,Waco,1,161,,,10.01,2.83,,
-96.773,32.792,569,DALLAS 16,569,North Central,Dallas,1,161,,,18.83,5.33,,
-96.985,32.963,570,COPPELL,570,North Central,Fort Worth,1,161,,,116,32.87,,
-96.674,32.605,571,WILMER,571,North Central,Dallas,1,161,,,11.87,3.36,,
-96.656,31.867,572,DAWSON,572,North Central,Corsicana,1,161,,,4.75,1.35,,
-96.802,31.561,573,MART,573,North Central,Corsicana,1,161,,,10.54,2.99,,
-96.951,33.176,574,LITTLE ELM,574,North Central,Dallas,1,161,,,104.8,29.69,,
-97.252,31.075,575,TEMPLE 2,575,North Central,Waco,1,161,,,50.69,14.36,,
-97.317,31.056,576,TEMPLE 1,576,North Central,Waco,5,500,533.96,-59.44,94.63,26.81,,
-96.113,32.925,577,QUINLAN,577,North Central,Dallas,1,161,,,44.65,12.65,,
-97.858,33.316,578,CHICO,578,North Central,Jacksboro,1,161,,,10.15,2.88,,
-98.349,32.075,579,DUBLIN 2,579,North Central,Glen Rose,1,161,,,30.18,8.55,,
-97.039,32.591,580,ARLINGTON 2,580,North Central,Fort Worth,1,161,,,186.78,52.92,,
-95.946,33.421,581,WOLFE CITY,581,North Central,Dallas,1,161,,,13.61,3.86,,
-96.802,32.945,582,DALLAS 26,582,North Central,Dallas,1,161,,,69.76,19.77,0,247.71
-97.33,31.96,583,WHITNEY,583,North Central,Glen Rose,1,161,,,30.34,8.6,,
-97.434,32.914,584,FORT WORTH 25,584,North Central,Fort Worth,1,161,,,144.17,40.85,,
-97.482,32.847,585,FORT WORTH 27,585,North Central,Fort Worth,1,161,,,62.05,17.58,,
-97.54,32.426,586,JOSHUA,586,North Central,Glen Rose,1,161,,,62.97,17.84,,
-96.748,32.873,587,DALLAS 12,587,North Central,Dallas,1,161,,,111.16,31.49,,
-96.602,33.167,588,MCKINNEY 1,588,North Central,Dallas,9,500,1351.42,622.76,102.32,28.99,,
-96.608,33.09,589,ALLEN 1,589,North Central,Dallas,2,500,,,189.42,53.67,,
-97.631,32.696,590,ALEDO 2,590,North Central,Fort Worth,1,161,,,40.81,11.56,,
-96.912,33.07,591,THE COLONY,591,North Central,Dallas,1,161,,,143.56,40.67,,
